# t  ux  uy
         226           3          -2
         227           3          -3
         228           4          -3
         229           4          -4
         230           5          -4
         231           5          -3
         232           6          -3
         233           6          -2
         234           5          -2
         235           5          -2
         236           4          -2
         237           4          -2
         238           3          -2
         239           3          -3
         240           4          -3
         241           4          -2
         242           3          -2
         243           3          -3
         244           3          -3
         245           3          -4
         246           3          -4
         247           3          -5
         248           4          -5
         249           4          -4
         250           3          -4
         251           3          -5
         252           4          -5
         253           4          -4
         254           3          -4
         255           3          -3
         256           2          -3
         257           2          -4
         258           3          -4
         259           3          -4
         260           2          -4
         261           2          -5
         262           3          -5
         263           3          -4
         264           2          -4
         265           2          -5
         266           3          -5
         267           3          -4
         268           2          -4
         269           2          -5
         270           3          -5
         271           3          -4
         272           2          -4
         273           2          -5
         274           3          -5
         275           3          -4
         276           2          -4
         277           2          -5
         278           1          -5
         279           1          -6
         280           2          -6
         281           2          -5
         282           1          -5
         283           1          -6
         284           2          -6
         285           2          -5
         286           1          -5
         287           1          -6
         288           2          -6
         289           2          -5
         290           1          -5
         291           1          -6
         292           2          -6
         293           2          -7
         294           3          -7
         295           3          -6
         296           2          -6
         297           2          -7
         298           3          -7
         299           3          -8
         300           2          -8
         301           2          -9
         302           3          -9
         303           3          -8
         304           3          -8
         305           3          -7
         306           2          -7
         307           2          -7
         308           1          -7
         309           1          -8
         310           2          -8
         311           2          -9
         312           3          -9
         313           3          -8
         314           2          -8
         315           2          -9
         316           1          -9
         317           1         -10
         318           2         -10
         319           2          -9
         320           1          -9
         321           1         -10
         322           2         -10
         323           2          -9
         324           1          -9
         325           1         -10
         326           2         -10
         327           2          -9
         328           1          -9
         329           1         -10
         330           2         -10
         331           2          -9
         332           1          -9
         333           1         -10
         334           2         -10
         335           2          -9
         336           1          -9
         337           1         -10
         338           2         -10
         339           2          -9
         340           1          -9
         341           1         -10
         342           2         -10
         343           2          -9
         344           1          -9
         345           1          -8
         346           0          -8
         347           0          -7
         348          -1          -7
         349          -1          -8
         350           0          -8
         351           0          -9
         352           1          -9
         353           1          -8
         354           0          -8
         355           0          -9
         356           1          -9
         357           1          -9
         358           1          -9
         359           1         -10
         360           1         -10
         361           1         -11
         362           2         -11
         363           2         -10
         364           1         -10
         365           1         -11
         366           2         -11
         367           2         -10
         368           1         -10
         369           1         -11
         370           2         -11
         371           2         -10
         372           1         -10
         373           1         -11
         374           2         -11
         375           2         -10
         376           3         -10
         377           3          -9
         378           2          -9
         379           2         -10
         380           1         -10
         381           1         -11
         382           2         -11
         383           2         -10
         384           1         -10
         385           1          -9
         386           0          -9
         387           0         -10
         388           1         -10
         389           1          -9
         390           0          -9
         391           0         -10
         392           1         -10
         393           1          -9
         394           0          -9
         395           0         -10
         396           1         -10
         397           1          -9
         398           0          -9
         399           0          -8
         400          -1          -8
         401          -1          -9
         402           0          -9
         403           0          -8
         404          -1          -8
         405          -1          -9
         406           0          -9
         407           0          -8
         408          -1          -8
         409          -1          -9
         410           0          -9
         411           0          -8
         412          -1          -8
         413          -1          -9
         414           0          -9
         415           0          -9
         416           1          -9
         417           1          -8
         418           0          -8
         419           0          -9
         420           1          -9
         421           1         -10
         422           2         -10
         423           2         -10
         424           3         -10
         425           3          -9
         426           2          -9
         427           2         -10
         428           3         -10
         429           3          -9
         430           2          -9
         431           2          -9
         432           1          -9
         433           1         -10
         434           2         -10
         435           2          -9
         436           2          -9
         437           2          -8
         438           1          -8
         439           1          -9
         440           2          -9
         441           2          -8
         442           1          -8
         443           1          -9
         444           2          -9
         445           2          -8
         446           2          -8
         447           2          -7
         448           1          -7
         449           1          -6
         450           0          -6
         451           0          -7
         452           1          -7
         453           1          -6
         454           0          -6
         455           0          -7
         456           1          -7
         457           1          -6
         458           0          -6
         459           0          -5
         460          -1          -5
         461          -1          -4
         462          -2          -4
         463          -2          -5
         464          -1          -5
         465          -1          -4
         466          -2          -4
         467          -2          -5
         468          -1          -5
         469          -1          -4
         470          -2          -4
         471          -2          -5
         472          -1          -5
         473          -1          -4
         474          -2          -4
         475          -2          -5
         476          -1          -5
         477          -1          -4
         478          -2          -4
         479          -2          -3
         480          -1          -3
         481          -1          -4
         482           0          -4
         483           0          -3
         484          -1          -3
         485          -1          -4
         486           0          -4
         487           0          -5
         488           1          -5
         489           1          -4
         490           0          -4
         491           0          -5
         492           1          -5
         493           1          -4
         494           0          -4
         495           0          -5
         496           1          -5
         497           1          -4
         498           0          -4
         499           0          -5
         500           1          -5
         501           1          -4
         502           0          -4
         503           0          -5
         504           1          -5
         505           1          -4
         506           0          -4
         507           0          -5
         508           1          -5
         509           1          -4
         510           0          -4
         511           0          -5
         512           1          -5
         513           1          -4
         514           2          -4
         515           2          -3
         516           1          -3
         517           1          -4
         518           2          -4
         519           2          -3
         520           1          -3
         521           1          -4
         522           2          -4
         523           2          -3
         524           1          -3
         525           1          -4
         526           2          -4
         527           2          -3
         528           1          -3
         529           1          -4
         530           1          -4
         531           1          -5
         532           2          -5
         533           2          -4
         534           1          -4
         535           1          -5
         536           2          -5
         537           2          -4
         538           1          -4
         539           1          -4
         540           0          -4
         541           0          -5
         542           1          -5
         543           1          -4
         544           0          -4
         545           0          -5
         546           1          -5
         547           1          -4
         548           0          -4
         549           0          -5
         550           1          -5
         551           1          -6
         552           2          -6
         553           2          -5
         554           1          -5
         555           1          -6
         556           1          -6
         557           1          -7
         558           2          -7
         559           2          -6
         560           1          -6
         561           1          -5
         562           0          -5
         563           0          -4
         564          -1          -4
         565          -1          -5
         566           0          -5
         567           0          -4
         568          -1          -4
         569          -1          -5
         570           0          -5
         571           0          -4
         572           1          -4
         573           1          -3
         574           0          -3
         575           0          -4
         576           1          -4
         577           1          -3
         578           0          -3
         579           0          -2
         580          -1          -2
         581          -1          -3
         582           0          -3
         583           0          -2
         584          -1          -2
         585          -1          -3
         586          -1          -3
         587          -1          -4
         588           0          -4
         589           0          -5
         590           0          -5
         591           0          -6
         592           1          -6
         593           1          -5
         594           0          -5
         595           0          -6
         596           1          -6
         597           1          -5
         598           0          -5
         599           0          -6
         600           1          -6
         601           1          -5
         602           0          -5
         603           0          -6
         604           1          -6
         605           1          -7
         606           2          -7
         607           2          -6
         608           1          -6
         609           1          -7
         610           2          -7
         611           2          -6
         612           1          -6
         613           1          -7
         614           2          -7
         615           2          -6
         616           1          -6
         617           1          -7
         618           1          -7
         619           1          -8
         620           2          -8
         621           2          -7
         622           1          -7
         623           1          -8
         624           0          -8
         625           0          -9
         626           0          -9
         627           0         -10
         628           1         -10
         629           1          -9
         630           0          -9
         631           0         -10
         632           1         -10
         633           1          -9
         634           0          -9
         635           0         -10
         636           1         -10
         637           1          -9
         638           0          -9
         639           0         -10
         640           1         -10
         641           1          -9
         642           0          -9
         643           0          -9
         644          -1          -9
         645          -1         -10
         646           0         -10
         647           0          -9
         648          -1          -9
         649          -1         -10
         650           0         -10
         651           0          -9
         652          -1          -9
         653          -1         -10
         654           0         -10
         655           0          -9
         656           1          -9
         657           1          -8
         658           0          -8
         659           0          -7
         660          -1          -7
         661          -1          -8
         662           0          -8
         663           0          -8
         664           1          -8
         665           1          -7
         666           0          -7
         667           0          -8
         668           1          -8
         669           1          -7
         670           0          -7
         671           0          -8
         672           1          -8
         673           1          -9
         674           2          -9
         675           2         -10
         676           3         -10
         677           3          -9
         678           2          -9
         679           2         -10
         680           3         -10
         681           3          -9
         682           4          -9
         683           4          -8
         684           3          -8
         685           3          -9
         686           4          -9
         687           4          -8
         688           3          -8
         689           3          -9
         690           4          -9
         691           4          -8
         692           5          -8
         693           5          -7
         694           4          -7
         695           4          -8
         696           5          -8
         697           5          -9
         698           6          -9
         699           6          -8
         700           5          -8
         701           5          -9
         702           4          -9
         703           4         -10
         704           5         -10
         705           5          -9
         706           4          -9
         707           4         -10
         708           5         -10
         709           5          -9
         710           4          -9
         711           4         -10
         712           5         -10
         713           5          -9
         714           4          -9
         715           4         -10
         716           3         -10
         717           3         -11
         718           4         -11
         719           4         -10
         720           3         -10
         721           3         -11
         722           3         -11
         723           3         -10
         724           2         -10
         725           2         -10
         726           1         -10
         727           1         -11
         728           2         -11
         729           2         -10
         730           3         -10
         731           3          -9
         732           2          -9
         733           2          -8
         734           3          -8
         735           3          -7
         736           2          -7
         737           2          -8
         738           3          -8
         739           3          -9
         740           4          -9
         741           4          -8
         742           4          -8
         743           4          -7
         744           5          -7
         745           5          -7
         746           6          -7
         747           6          -6
         748           5          -6
         749           5          -7
         750           6          -7
         751           6          -6
         752           5          -6
         753           5          -7
         754           6          -7
         755           6          -6
         756           7          -6
         757           7          -5
         758           6          -5
         759           6          -6
         760           7          -6
         761           7          -5
         762           6          -5
         763           6          -6
         764           7          -6
         765           7          -5
         766           6          -5
         767           6          -5
         768           5          -5
         769           5          -6
         770           5          -6
         771           5          -5
         772           4          -5
         773           4          -6
         774           5          -6
         775           5          -5
         776           4          -5
         777           4          -6
         778           5          -6
         779           5          -5
         780           4          -5
         781           4          -6
         782           5          -6
         783           5          -5
         784           4          -5
         785           4          -6
         786           5          -6
         787           5          -5
         788           4          -5
         789           4          -6
         790           5          -6
         791           5          -5
         792           4          -5
         793           4          -6
         794           5          -6
         795           5          -5
         796           4          -5
         797           4          -6
         798           5          -6
         799           5          -5
         800           4          -5
         801           4          -6
         802           5          -6
         803           5          -5
         804           4          -5
         805           4          -6
         806           5          -6
         807           5          -5
         808           4          -5
         809           4          -6
         810           5          -6
         811           5          -5
         812           4          -5
         813           4          -6
         814           5          -6
         815           5          -5
         816           4          -5
         817           4          -4
         818           3          -4
         819           3          -3
         820           2          -3
         821           2          -2
         822           2          -2
         823           2          -1
         824           1          -1
         825           1          -2
         826           1          -2
         827           1          -2
         828           0          -2
         829           0          -1
         830           0          -1
         831           0           0
         832          -1           0
         833          -1          -1
         834           0          -1
         835           0           0
         836          -1           0
         837          -1          -1
         838           0          -1
         839           0           0
         840          -1           0
         841          -1          -1
         842           0          -1
         843           0           0
         844          -1           0
         845          -1          -1
         846           0          -1
         847           0           0
         848          -1           0
         849          -1          -1
         850           0          -1
         851           0           0
         852          -1           0
         853          -1          -1
         854           0          -1
         855           0          -1
         856           1          -1
         857           1           0
         858           1           0
         859           1           1
         860           0           1
         861           0           0
         862           1           0
         863           1           1
         864           0           1
         865           0           0
         866           1           0
         867           1          -1
         868           2          -1
         869           2          -1
         870           3          -1
         871           3           0
         872           2           0
         873           2          -1
         874           2          -1
         875           2          -2
         876           3          -2
         877           3          -1
         878           2          -1
         879           2          -2
         880           2          -2
         881           2          -3
         882           3          -3
         883           3          -2
         884           3          -2
         885           3          -1
         886           2          -1
         887           2          -2
         888           3          -2
         889           3          -1
         890           2          -1
         891           2          -2
         892           3          -2
         893           3          -1
         894           2          -1
         895           2          -2
         896           3          -2
         897           3          -3
         898           4          -3
         899           4          -2
         900           3          -2
         901           3          -3
         902           4          -3
         903           4          -3
         904           5          -3
         905           5          -2
         906           6          -2
         907           6          -3
         908           7          -3
         909           7          -2
         910           6          -2
         911           6          -3
         912           7          -3
         913           7          -2
         914           6          -2
         915           6          -1
         916           5          -1
         917           5          -2
         918           6          -2
         919           6          -2
         920           7          -2
         921           7          -1
         922           6          -1
         923           6           0
         924           5           0
         925           5          -1
         926           6          -1
         927           6           0
         928           5           0
         929           5          -1
         930           6          -1
         931           6          -2
         932           7          -2
         933           7          -1
         934           8          -1
         935           8           0
         936           7           0
         937           7          -1
         938           8          -1
         939           8           0
         940           7           0
         941           7          -1
         942           8          -1
         943           8          -2
         944           9          -2
         945           9          -1
         946           8          -1
         947           8          -2
         948           9          -2
         949           9          -1
         950           8          -1
         951           8          -2
         952           9          -2
         953           9          -1
         954           8          -1
         955           8          -2
         956           9          -2
         957           9          -1
         958           8          -1
         959           8          -2
         960           9          -2
         961           9          -2
         962          10          -2
         963          10          -2
         964          11          -2
         965          11          -1
         966          10          -1
         967          10          -2
         968          11          -2
         969          11          -1
         970          10          -1
         971          10          -2
         972          11          -2
         973          11          -1
         974          10          -1
         975          10           0
         976           9           0
         977           9          -1
         978           9          -1
         979           9           0
         980          10           0
         981          10           1
         982           9           1
         983           9           0
         984          10           0
         985          10           1
         986           9           1
         987           9           0
         988          10           0
         989          10           1
         990           9           1
         991           9           0
         992          10           0
         993          10           1
         994           9           1
         995           9           0
         996          10           0
         997          10           1
         998          11           1
         999          11           2
        1000          10           2
        1001          10           1
        1002           9           1
        1003           9           0
        1004          10           0
        1005          10           0
        1006          11           0
        1007          11           1
        1008          10           1
        1009          10           0
        1010          11           0
        1011          11           1
        1012          10           1
        1013          10           0
        1014          11           0
        1015          11           0
        1016          12           0
        1017          12           1
        1018          11           1
        1019          11           0
        1020          10           0
        1021          10          -1
        1022          11          -1
        1023          11          -2
        1024          12          -2
        1025          12          -1
        1026          11          -1
        1027          11          -2
        1028          10          -2
        1029          10          -1
        1030          11          -1
        1031          11           0
        1032          10           0
        1033          10          -1
        1034          11          -1
        1035          11           0
        1036          10           0
        1037          10          -1
        1038          11          -1
        1039          11           0
        1040          10           0
        1041          10          -1
        1042          10          -1
        1043          10          -2
        1044          11          -2
        1045          11          -1
        1046          10          -1
        1047          10          -2
        1048          11          -2
        1049          11          -1
        1050          11          -1
        1051          11           0
        1052          10           0
        1053          10           1
        1054           9           1
        1055           9           0
        1056          10           0
        1057          10           1
        1058          10           1
        1059          10           2
        1060           9           2
        1061           9           3
        1062           8           3
        1063           8           2
        1064           9           2
        1065           9           1
        1066          10           1
        1067          10           0
        1068          11           0
        1069          11           1
        1070          12           1
        1071          12           2
        1072          11           2
        1073          11           1
        1074          12           1
        1075          12           2
        1076          11           2
        1077          11           1
        1078          12           1
        1079          12           2
        1080          11           2
        1081          11           1
        1082          12           1
        1083          12           2
        1084          11           2
        1085          11           2
        1086          11           2
        1087          11           3
        1088          11           3
        1089          11           4
        1090          10           4
        1091          10           3
        1092           9           3
        1093           9           4
        1094           8           4
        1095           8           3
        1096           9           3
        1097           9           4
        1098           8           4
        1099           8           5
        1100           8           5
        1101           8           4
        1102           7           4
        1103           7           5
        1104           7           5
        1105           7           6
        1106           6           6
        1107           6           5
        1108           7           5
        1109           7           6
        1110           6           6
        1111           6           7
        1112           5           7
        1113           5           6
        1114           4           6
        1115           4           5
        1116           5           5
        1117           5           4
        1118           6           4
        1119           6           5
        1120           7           5
        1121           7           4
        1122           8           4
        1123           8           5
        1124           7           5
        1125           7           4
        1126           8           4
        1127           8           5
        1128           7           5
        1129           7           4
        1130           8           4
        1131           8           5
        1132           7           5
        1133           7           4
        1134           8           4
        1135           8           5
        1136           7           5
        1137           7           4
        1138           6           4
        1139           6           3
        1140           7           3
        1141           7           3
        1142           8           3
        1143           8           4
        1144           7           4
        1145           7           3
        1146           8           3
        1147           8           2
        1148           9           2
        1149           9           3
        1150           8           3
        1151           8           2
        1152           7           2
        1153           7           1
        1154           8           1
        1155           8           2
        1156           7           2
        1157           7           3
        1158           6           3
        1159           6           4
        1160           5           4
        1161           5           3
        1162           6           3
        1163           6           4
        1164           5           4
        1165           5           3
        1166           6           3
        1167           6           4
        1168           5           4
        1169           5           3
        1170           6           3
        1171           6           4
        1172           5           4
        1173           5           3
        1174           6           3
        1175           6           2
        1176           7           2
        1177           7           3
        1178           6           3
        1179           6           2
        1180           7           2
        1181           7           3
        1182           6           3
        1183           6           2
        1184           7           2
        1185           7           3
        1186           6           3
        1187           6           2
        1188           7           2
        1189           7           3
        1190           6           3
        1191           6           2
        1192           7           2
        1193           7           2
        1194           8           2
        1195           8           3
        1196           7           3
        1197           7           2
        1198           8           2
        1199           8           3
        1200           7           3
        1201           7           2
        1202           8           2
        1203           8           3
        1204           9           3
        1205           9           4
        1206           9           4
        1207           9           3
        1208          10           3
        1209          10           4
        1210           9           4
        1211           9           3
        1212          10           3
        1213          10           4
        1214           9           4
        1215           9           3
        1216          10           3
